claim_id,repair_id,vehicle_id,replaced_part_1,replaced_part_1_cost,replaced_part_2,replaced_part_2_cost,replaced_part_3,replaced_part_3_cost,replaced_part_4,replaced_part_4_cost,replaced_part_5,replaced_part_5_cost,repaired_part_1,repaired_part_1_cost,repaired_part_2,repaired_part_2_cost,repaired_part_3,repaired_part_3_cost,repaired_part_4,repaired_part_4_cost,repaired_part_5,repaired_part_5_cost,num_parts_replaced,replaced_cost_total,overflow_replaced_count,num_parts_repaired,repaired_cost_total,overflow_repaired_count,num_parts_reused,reused_cost_total,total_parts_cost,pct_cost_replaced
544,754,5135,Quarter Panel,2435.66,,,,,,,,,,,,,,,,,,,1,2435.66,0,0,0.0,0,0,0.0,2435.66,1.0
545,755,5521,Front Bumper Cover,846.36,,,,,,,,,Grille,422.47,,,,,,,,,1,846.36,0,1,422.47,0,0,0.0,1268.83,0.667
545,756,5521,,,,,,,,,,,Headlight Assembly - Left,1960.49,,,,,,,,,0,0.0,0,1,1960.49,0,0,0.0,1960.49,0.0
545,757,5521,Hood,874.83,,,,,,,,,Headlight Assembly - Left,519.98,Headlight Assembly - Right,289.38,,,,,,,1,874.83,0,2,809.36,0,0,0.0,1684.19,0.5194
546,758,3521,Rear Bumper Cover,4178.53,,,,,,,,,,,,,,,,,,,1,4178.53,0,0,0.0,0,0,0.0,4178.53,1.0
547,759,2909,,,,,,,,,,,Quarter Panel,930.14,Front Fender - Right,307.85,,,,,,,0,0.0,0,2,1237.99,0,0,0.0,1237.99,0.0
548,760,722,Windshield,1471.82,,,,,,,,,Tail Light Assembly,1159.74,,,,,,,,,1,1471.82,0,1,1159.74,0,0,0.0,2631.56,0.5593
549,761,3285,Front Bumper Cover,2730.5,,,,,,,,,,,,,,,,,,,1,2730.5,0,0,0.0,0,0,0.0,2730.5,1.0
549,762,3285,Front Bumper Cover,2067.07,Hood,1372.0,,,,,,,Headlight Assembly - Left,1008.64,,,,,,,,,2,3439.07,0,1,1008.64,0,0,0.0,4447.71,0.7732
550,763,2369,Rear Bumper Cover,421.75,Quarter Panel,330.69,Tail Light Assembly,147.97,,,,,,,,,,,,,,,3,900.41,0,0,0.0,0,0,0.0,900.41,1.0
550,764,2369,Quarter Panel,2400.35,Tail Light Assembly,427.75,,,,,,,,,,,,,,,,,2,2828.1,0,0,0.0,0,0,0.0,2828.1,1.0
551,765,3483,Quarter Panel,1577.82,Rear Bumper Cover,1311.53,,,,,,,Tail Light Assembly,1094.49,,,,,,,,,2,2889.35,0,1,1094.49,0,0,0.0,3983.84,0.7253
551,766,3483,Rear Bumper Cover,4497.91,,,,,,,,,Tail Light Assembly,1454.06,,,,,,,,,1,4497.91,0,1,1454.06,0,0,0.0,5951.97,0.7557
552,767,5081,Quarter Panel,375.47,,,,,,,,,Rear Bumper Cover,293.7,,,,,,,,,1,375.47,0,1,293.7,0,0,0.0,669.17,0.5611
553,768,4731,,,,,,,,,,,Tail Light Assembly,948.47,,,,,,,,,0,0.0,0,1,948.47,0,0,0.0,948.47,0.0
554,769,2323,Rear Bumper Cover,2183.91,,,,,,,,,Tail Light Assembly,1841.31,,,,,,,,,1,2183.91,0,1,1841.31,0,0,0.0,4025.22,0.5426
555,770,1561,Rear Bumper Cover,1044.84,,,,,,,,,,,,,,,,,,,1,1044.84,0,0,0.0,0,0,0.0,1044.84,1.0
556,771,6496,,,,,,,,,,,Rear Bumper Cover,2134.5,,,,,,,,,0,0.0,0,1,2134.5,0,0,0.0,2134.5,0.0
557,772,4286,,,,,,,,,,,Rear Bumper Cover,2830.86,,,,,,,,,0,0.0,0,1,2830.86,0,0,0.0,2830.86,0.0
558,773,4596,Rear Bumper Cover,616.23,,,,,,,,,Quarter Panel,1091.96,Tail Light Assembly,246.99,,,,,,,1,616.23,0,2,1338.95,0,0,0.0,1955.18,0.3152
559,774,2100,,,,,,,,,,,Quarter Panel,499.51,Door Panel - Passenger,393.82,,,,,,,0,0.0,0,2,893.33,0,0,0.0,893.33,0.0
559,775,2100,,,,,,,,,,,Front Fender - Right,946.22,,,,,,,,,0,0.0,0,1,946.22,0,0,0.0,946.22,0.0
560,776,5619,Door Panel - Driver,1933.31,Quarter Panel,1279.74,,,,,,,,,,,,,,,,,2,3213.05,0,0,0.0,0,0,0.0,3213.05,1.0
561,777,1866,Quarter Panel,250.91,Tail Light Assembly,141.97,,,,,,,Rear Bumper Cover,211.55,,,,,,,,,2,392.88,0,1,211.55,0,0,0.0,604.43,0.65
562,778,1122,Headlight Assembly - Left,1033.62,Grille,413.29,,,,,,,,,,,,,,,,,2,1446.91,0,0,0.0,0,0,0.0,1446.91,1.0
563,779,6295,,,,,,,,,,,Rear Bumper Cover,856.74,,,,,,,,,0,0.0,0,1,856.74,0,0,0.0,856.74,0.0
564,780,5478,,,,,,,,,,,Windshield,1462.62,,,,,,,,,0,0.0,0,1,1462.62,0,0,0.0,1462.62,0.0
565,781,4341,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,264.08,264.08,0.0
566,782,4056,Door Panel - Driver,1547.02,Windshield,1492.4,Front Fender - Left,591.67,,,,,,,,,,,,,,,3,3631.09,0,0,0.0,0,0,0.0,3631.09,1.0
567,783,627,,,,,,,,,,,Grille,751.25,,,,,,,,,0,0.0,0,1,751.25,0,0,0.0,751.25,0.0
567,784,627,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,2,534.05,534.05,0.0
568,785,5907,,,,,,,,,,,Quarter Panel,444.65,,,,,,,,,0,0.0,0,1,444.65,0,0,0.0,444.65,0.0
568,786,5907,Rear Bumper Cover,780.08,,,,,,,,,,,,,,,,,,,1,780.08,0,0,0.0,0,0,0.0,780.08,1.0
569,787,3415,Headlight Assembly - Left,1498.61,,,,,,,,,,,,,,,,,,,1,1498.61,0,0,0.0,0,0,0.0,1498.61,1.0
569,788,3415,,,,,,,,,,,Radiator Support,1133.94,,,,,,,,,0,0.0,0,1,1133.94,0,0,0.0,1133.94,0.0
570,789,6173,Headlight Assembly - Right,1079.54,,,,,,,,,,,,,,,,,,,1,1079.54,0,0,0.0,0,0,0.0,1079.54,1.0
571,790,4805,,,,,,,,,,,Quarter Panel,416.99,,,,,,,,,0,0.0,0,1,416.99,0,0,0.0,416.99,0.0
572,791,4115,,,,,,,,,,,Rear Bumper Cover,726.75,,,,,,,,,0,0.0,0,1,726.75,0,0,0.0,726.75,0.0
573,792,1227,,,,,,,,,,,Front Fender - Right,927.63,,,,,,,,,0,0.0,0,1,927.63,0,0,0.0,927.63,0.0
574,793,2358,,,,,,,,,,,Headlight Assembly - Left,1783.72,,,,,,,,,0,0.0,0,1,1783.72,0,0,0.0,1783.72,0.0
575,794,6149,,,,,,,,,,,Front Fender - Left,553.31,,,,,,,,,0,0.0,0,1,553.31,0,0,0.0,553.31,0.0
576,795,3604,Windshield,2454.9,,,,,,,,,,,,,,,,,,,1,2454.9,0,0,0.0,0,0,0.0,2454.9,1.0
577,796,2098,Front Bumper Cover,1550.24,,,,,,,,,,,,,,,,,,,1,1550.24,0,0,0.0,0,0,0.0,1550.24,1.0
578,797,1952,Headlight Assembly - Right,1072.76,,,,,,,,,Headlight Assembly - Left,1453.38,,,,,,,,,1,1072.76,0,1,1453.38,0,0,0.0,2526.14,0.4247
578,798,1952,Headlight Assembly - Right,2883.91,,,,,,,,,,,,,,,,,,,1,2883.91,0,0,0.0,0,0,0.0,2883.91,1.0
578,799,1952,Grille,2237.54,,,,,,,,,,,,,,,,,,,1,2237.54,0,0,0.0,0,0,0.0,2237.54,1.0
579,800,6261,,,,,,,,,,,Quarter Panel,871.48,Door Panel - Passenger,571.58,Front Fender - Right,335.49,,,,,0,0.0,0,3,1778.55,0,0,0.0,1778.55,0.0
580,801,6302,,,,,,,,,,,Tail Light Assembly,905.26,,,,,,,,,0,0.0,0,1,905.26,0,0,0.0,905.26,0.0
581,802,203,Headlight Assembly - Left,1828.94,Front Bumper Cover,1648.09,,,,,,,,,,,,,,,,,2,3477.03,0,0,0.0,0,0,0.0,3477.03,1.0
582,803,1103,,,,,,,,,,,Quarter Panel,431.4,Tail Light Assembly,84.95,,,,,,,0,0.0,0,2,516.35,0,0,0.0,516.35,0.0
582,804,1103,,,,,,,,,,,Tail Light Assembly,753.29,,,,,,,,,0,0.0,0,1,753.29,0,0,0.0,753.29,0.0
582,805,1103,Quarter Panel,344.29,,,,,,,,,,,,,,,,,,,1,344.29,0,0,0.0,0,0,0.0,344.29,1.0
583,806,5062,Front Bumper Cover,472.21,,,,,,,,,,,,,,,,,,,1,472.21,0,0,0.0,0,0,0.0,472.21,1.0
584,807,2491,Quarter Panel,901.37,,,,,,,,,,,,,,,,,,,1,901.37,0,0,0.0,0,0,0.0,901.37,1.0
584,808,2491,,,,,,,,,,,Tail Light Assembly,2642.03,,,,,,,,,0,0.0,0,1,2642.03,0,0,0.0,2642.03,0.0
584,809,2491,,,,,,,,,,,Quarter Panel,1545.71,,,,,,,,,0,0.0,0,1,1545.71,0,0,0.0,1545.71,0.0
585,810,3378,Quarter Panel,562.61,Door Panel - Driver,413.56,,,,,,,Front Fender - Left,258.65,,,,,,,,,2,976.17,0,1,258.65,0,0,0.0,1234.82,0.7905
586,811,3050,Rear Bumper Cover,1115.5,,,,,,,,,,,,,,,,,,,1,1115.5,0,0,0.0,0,0,0.0,1115.5,1.0
587,812,1430,Tail Light Assembly,187.9,,,,,,,,,,,,,,,,,,,1,187.9,0,0,0.0,0,1,543.17,731.07,0.257
588,813,4445,Front Fender - Left,1473.74,,,,,,,,,,,,,,,,,,,1,1473.74,0,0,0.0,0,0,0.0,1473.74,1.0
589,814,2079,Headlight Assembly - Right,1166.71,Grille,949.77,,,,,,,,,,,,,,,,,2,2116.48,0,0,0.0,0,0,0.0,2116.48,1.0
589,815,2079,Hood,549.2,Radiator Support,373.03,Headlight Assembly - Right,253.06,,,,,,,,,,,,,,,3,1175.29,0,0,0.0,0,0,0.0,1175.29,1.0
590,816,4575,Quarter Panel,184.5,,,,,,,,,Rear Bumper Cover,163.11,,,,,,,,,1,184.5,0,1,163.11,0,0,0.0,347.61,0.5308
591,817,183,Rear Bumper Cover,987.15,Tail Light Assembly,720.35,,,,,,,,,,,,,,,,,2,1707.5,0,0,0.0,0,0,0.0,1707.5,1.0
591,818,183,Rear Bumper Cover,1345.79,,,,,,,,,Tail Light Assembly,574.78,,,,,,,,,1,1345.79,0,1,574.78,0,0,0.0,1920.57,0.7007
592,819,5292,Quarter Panel,5076.89,,,,,,,,,,,,,,,,,,,1,5076.89,0,0,0.0,0,0,0.0,5076.89,1.0
592,820,5292,Rear Bumper Cover,2203.55,Quarter Panel,2132.59,Tail Light Assembly,1078.36,,,,,,,,,,,,,,,3,5414.5,0,0,0.0,0,0,0.0,5414.5,1.0
593,821,5818,Rear Bumper Cover,201.04,,,,,,,,,Quarter Panel,290.68,,,,,,,,,1,201.04,0,1,290.68,0,0,0.0,491.72,0.4089
594,822,3371,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,579.85,579.85,0.0
595,823,528,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,406.62,406.62,0.0
596,824,4363,Rear Bumper Cover,731.35,,,,,,,,,,,,,,,,,,,1,731.35,0,0,0.0,0,0,0.0,731.35,1.0
596,825,4363,Rear Bumper Cover,585.23,Tail Light Assembly,466.24,,,,,,,,,,,,,,,,,2,1051.47,0,0,0.0,0,0,0.0,1051.47,1.0
597,826,3820,Radiator Support,2604.03,,,,,,,,,,,,,,,,,,,1,2604.03,0,0,0.0,0,0,0.0,2604.03,1.0
598,827,584,Rear Bumper Cover,2181.94,Tail Light Assembly,1316.17,,,,,,,,,,,,,,,,,2,3498.11,0,0,0.0,0,0,0.0,3498.11,1.0
598,828,584,Rear Bumper Cover,2986.82,Tail Light Assembly,1396.97,,,,,,,,,,,,,,,,,2,4383.79,0,0,0.0,0,0,0.0,4383.79,1.0
598,829,584,Tail Light Assembly,1740.98,,,,,,,,,,,,,,,,,,,1,1740.98,0,0,0.0,0,1,2187.18,3928.16,0.4432
599,830,5201,Rear Bumper Cover,1510.97,,,,,,,,,,,,,,,,,,,1,1510.97,0,0,0.0,0,0,0.0,1510.97,1.0
600,831,515,Grille,1646.83,,,,,,,,,,,,,,,,,,,1,1646.83,0,0,0.0,0,0,0.0,1646.83,1.0
601,832,4404,Tail Light Assembly,1706.83,,,,,,,,,,,,,,,,,,,1,1706.83,0,0,0.0,0,0,0.0,1706.83,1.0
601,833,4404,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,943.18,943.18,0.0
601,834,4404,,,,,,,,,,,Rear Bumper Cover,877.01,Tail Light Assembly,303.67,,,,,,,0,0.0,0,2,1180.68,0,0,0.0,1180.68,0.0
602,835,6003,Front Fender - Left,668.81,,,,,,,,,,,,,,,,,,,1,668.81,0,0,0.0,0,0,0.0,668.81,1.0
602,836,6003,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,583.71,583.71,0.0
602,837,6003,,,,,,,,,,,Grille,747.67,,,,,,,,,0,0.0,0,1,747.67,0,0,0.0,747.67,0.0
603,838,3271,Front Bumper Cover,1542.51,,,,,,,,,,,,,,,,,,,1,1542.51,0,0,0.0,0,1,1380.32,2922.83,0.5277
604,839,3428,,,,,,,,,,,Front Bumper Cover,369.42,Headlight Assembly - Right,246.74,,,,,,,0,0.0,0,2,616.16,0,0,0.0,616.16,0.0
605,840,2271,,,,,,,,,,,Quarter Panel,1150.01,,,,,,,,,0,0.0,0,1,1150.01,0,0,0.0,1150.01,0.0
606,841,6005,Rear Bumper Cover,1552.04,Tail Light Assembly,648.31,,,,,,,,,,,,,,,,,2,2200.35,0,0,0.0,0,0,0.0,2200.35,1.0
606,842,6005,Windshield,1994.23,Tail Light Assembly,1591.19,,,,,,,,,,,,,,,,,2,3585.42,0,0,0.0,0,0,0.0,3585.42,1.0
607,843,4771,Tail Light Assembly,99.18,,,,,,,,,Quarter Panel,1005.91,,,,,,,,,1,99.18,0,1,1005.91,0,0,0.0,1105.09,0.0897
607,844,4771,Quarter Panel,1105.14,,,,,,,,,,,,,,,,,,,1,1105.14,0,0,0.0,0,0,0.0,1105.14,1.0
608,845,3964,,,,,,,,,,,Front Bumper Cover,582.61,,,,,,,,,0,0.0,0,1,582.61,0,0,0.0,582.61,0.0
608,846,3964,,,,,,,,,,,Front Bumper Cover,515.38,,,,,,,,,0,0.0,0,1,515.38,0,0,0.0,515.38,0.0
609,847,5731,,,,,,,,,,,Door Panel - Driver,362.78,,,,,,,,,0,0.0,0,1,362.78,0,0,0.0,362.78,0.0
610,848,995,,,,,,,,,,,Front Fender - Left,1808.58,,,,,,,,,0,0.0,0,1,1808.58,0,0,0.0,1808.58,0.0
610,849,995,Grille,744.05,,,,,,,,,Front Fender - Left,1242.53,,,,,,,,,1,744.05,0,1,1242.53,0,0,0.0,1986.58,0.3745
611,850,5832,,,,,,,,,,,Quarter Panel,781.28,Rear Bumper Cover,430.22,,,,,,,0,0.0,0,2,1211.5,0,0,0.0,1211.5,0.0
612,851,1450,Rear Bumper Cover,1825.18,,,,,,,,,,,,,,,,,,,1,1825.18,0,0,0.0,0,0,0.0,1825.18,1.0
613,852,491,Front Fender - Right,518.1,,,,,,,,,Headlight Assembly - Right,491.7,Grille,248.13,,,,,,,1,518.1,0,2,739.83,0,0,0.0,1257.93,0.4119
614,853,4285,,,,,,,,,,,Front Fender - Right,1291.07,,,,,,,,,0,0.0,0,1,1291.07,0,0,0.0,1291.07,0.0
615,854,2497,Front Fender - Left,851.06,Front Bumper Cover,693.33,,,,,,,,,,,,,,,,,2,1544.39,0,0,0.0,0,0,0.0,1544.39,1.0
616,855,5509,Hood,4450.66,Headlight Assembly - Left,1229.56,Grille,622.13,,,,,,,,,,,,,,,3,6302.35,0,0,0.0,0,0,0.0,6302.35,1.0
617,856,2451,,,,,,,,,,,Grille,978.03,,,,,,,,,0,0.0,0,1,978.03,0,0,0.0,978.03,0.0
618,857,6551,Quarter Panel,352.44,,,,,,,,,,,,,,,,,,,1,352.44,0,0,0.0,0,0,0.0,352.44,1.0
619,858,6297,Quarter Panel,1270.25,Door Panel - Passenger,843.7,Front Fender - Right,354.31,,,,,,,,,,,,,,,3,2468.26,0,0,0.0,0,0,0.0,2468.26,1.0
620,859,4319,,,,,,,,,,,Headlight Assembly - Left,219.45,Grille,77.35,,,,,,,0,0.0,0,2,296.8,0,1,256.05,552.85,0.0
621,860,1580,,,,,,,,,,,Front Bumper Cover,899.7,,,,,,,,,0,0.0,0,1,899.7,0,0,0.0,899.7,0.0
622,861,2834,Tail Light Assembly,139.52,,,,,,,,,,,,,,,,,,,1,139.52,0,0,0.0,0,1,376.56,516.08,0.2703
623,862,3875,,,,,,,,,,,Headlight Assembly - Left,1151.88,,,,,,,,,0,0.0,0,1,1151.88,0,0,0.0,1151.88,0.0
624,863,2629,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,805.42,805.42,0.0
625,864,3048,,,,,,,,,,,Rear Bumper Cover,515.85,,,,,,,,,0,0.0,0,1,515.85,0,0,0.0,515.85,0.0
626,865,363,Rear Bumper Cover,325.12,Tail Light Assembly,117.84,,,,,,,Quarter Panel,607.5,,,,,,,,,2,442.96,0,1,607.5,0,0,0.0,1050.46,0.4217
626,866,363,,,,,,,,,,,Windshield,1466.16,,,,,,,,,0,0.0,0,1,1466.16,0,0,0.0,1466.16,0.0
627,867,2015,Hood,1541.48,,,,,,,,,,,,,,,,,,,1,1541.48,0,0,0.0,0,0,0.0,1541.48,1.0
627,868,2015,,,,,,,,,,,Radiator Support,2560.18,,,,,,,,,0,0.0,0,1,2560.18,0,0,0.0,2560.18,0.0
627,869,2015,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1821.18,1821.18,0.0
628,870,4590,Quarter Panel,1233.68,,,,,,,,,,,,,,,,,,,1,1233.68,0,0,0.0,0,0,0.0,1233.68,1.0
629,871,4019,,,,,,,,,,,Front Bumper Cover,546.96,,,,,,,,,0,0.0,0,1,546.96,0,0,0.0,546.96,0.0
629,872,4019,Grille,702.11,,,,,,,,,,,,,,,,,,,1,702.11,0,0,0.0,0,0,0.0,702.11,1.0
630,873,2946,Quarter Panel,455.76,,,,,,,,,Rear Bumper Cover,243.6,Tail Light Assembly,149.44,,,,,,,1,455.76,0,2,393.04,0,0,0.0,848.8,0.5369
631,874,1782,Door Panel - Driver,1145.24,Front Fender - Left,896.95,Quarter Panel,763.18,,,,,,,,,,,,,,,3,2805.37,0,0,0.0,0,0,0.0,2805.37,1.0
632,875,4331,Headlight Assembly - Left,556.95,,,,,,,,,Front Bumper Cover,732.54,,,,,,,,,1,556.95,0,1,732.54,0,0,0.0,1289.49,0.4319
632,876,4331,Headlight Assembly - Left,1424.89,Front Fender - Left,1031.21,,,,,,,,,,,,,,,,,2,2456.1,0,0,0.0,0,0,0.0,2456.1,1.0
633,877,2277,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,2,2738.3,2738.3,0.0
634,878,3139,Quarter Panel,380.27,,,,,,,,,,,,,,,,,,,1,380.27,0,0,0.0,0,1,71.42,451.69,0.8419
635,879,1509,Tail Light Assembly,116.35,,,,,,,,,Quarter Panel,747.6,Rear Bumper Cover,417.62,,,,,,,1,116.35,0,2,1165.22,0,0,0.0,1281.57,0.0908
635,880,1509,Quarter Panel,1016.26,,,,,,,,,Rear Bumper Cover,432.38,,,,,,,,,1,1016.26,0,1,432.38,0,0,0.0,1448.64,0.7015
636,881,5678,,,,,,,,,,,Door Panel - Driver,698.86,,,,,,,,,0,0.0,0,1,698.86,0,0,0.0,698.86,0.0
637,882,6636,Tail Light Assembly,221.07,,,,,,,,,,,,,,,,,,,1,221.07,0,0,0.0,0,1,873.27,1094.34,0.202
637,883,6636,Rear Bumper Cover,2551.82,,,,,,,,,,,,,,,,,,,1,2551.82,0,0,0.0,0,0,0.0,2551.82,1.0
637,884,6636,Rear Bumper Cover,661.97,Tail Light Assembly,542.65,,,,,,,,,,,,,,,,,2,1204.62,0,0,0.0,0,0,0.0,1204.62,1.0
638,885,309,,,,,,,,,,,Headlight Assembly - Right,897.99,,,,,,,,,0,0.0,0,1,897.99,0,0,0.0,897.99,0.0
639,886,4134,Rear Bumper Cover,803.39,,,,,,,,,,,,,,,,,,,1,803.39,0,0,0.0,0,0,0.0,803.39,1.0
640,887,2700,Front Fender - Left,95.54,,,,,,,,,Quarter Panel,370.92,Door Panel - Driver,310.25,,,,,,,1,95.54,0,2,681.17,0,0,0.0,776.71,0.123
641,888,826,,,,,,,,,,,Tail Light Assembly,1172.37,,,,,,,,,0,0.0,0,1,1172.37,0,0,0.0,1172.37,0.0
642,889,5876,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1591.63,1591.63,0.0
643,890,4238,Front Fender - Left,362.23,,,,,,,,,,,,,,,,,,,1,362.23,0,0,0.0,0,0,0.0,362.23,1.0
644,891,4667,Front Bumper Cover,1094.24,Headlight Assembly - Right,919.9,Grille,454.91,,,,,,,,,,,,,,,3,2469.05,0,0,0.0,0,0,0.0,2469.05,1.0
645,892,2143,Door Panel - Driver,454.74,,,,,,,,,Front Fender - Left,362.12,,,,,,,,,1,454.74,0,1,362.12,0,0,0.0,816.86,0.5567
646,893,723,,,,,,,,,,,Door Panel - Passenger,2285.72,,,,,,,,,0,0.0,0,1,2285.72,0,0,0.0,2285.72,0.0
647,894,2518,Rear Bumper Cover,1710.27,,,,,,,,,Tail Light Assembly,2074.51,,,,,,,,,1,1710.27,0,1,2074.51,0,0,0.0,3784.78,0.4519
647,895,2518,Rear Bumper Cover,2741.66,Tail Light Assembly,1378.83,,,,,,,,,,,,,,,,,2,4120.49,0,0,0.0,0,0,0.0,4120.49,1.0
648,896,5487,Front Fender - Left,1516.22,,,,,,,,,,,,,,,,,,,1,1516.22,0,0,0.0,0,0,0.0,1516.22,1.0
649,897,6682,Quarter Panel,645.65,Tail Light Assembly,173.84,Rear Bumper Cover,158.34,,,,,,,,,,,,,,,3,977.83,0,0,0.0,0,0,0.0,977.83,1.0
650,898,2779,Tail Light Assembly,1022.78,,,,,,,,,Rear Bumper Cover,2094.48,,,,,,,,,1,1022.78,0,1,2094.48,0,0,0.0,3117.26,0.3281
650,899,2779,Quarter Panel,626.02,,,,,,,,,Rear Bumper Cover,700.19,,,,,,,,,1,626.02,0,1,700.19,0,1,168.23,1494.44,0.4189
651,900,5137,Quarter Panel,665.33,,,,,,,,,,,,,,,,,,,1,665.33,0,0,0.0,0,0,0.0,665.33,1.0
651,901,5137,,,,,,,,,,,Rear Bumper Cover,752.02,,,,,,,,,0,0.0,0,1,752.02,0,0,0.0,752.02,0.0
652,902,2879,Quarter Panel,1089.14,Rear Bumper Cover,585.82,Tail Light Assembly,316.01,,,,,,,,,,,,,,,3,1990.97,0,0,0.0,0,0,0.0,1990.97,1.0
653,903,589,,,,,,,,,,,Front Fender - Left,1697.6,,,,,,,,,0,0.0,0,1,1697.6,0,0,0.0,1697.6,0.0
654,904,5904,Front Bumper Cover,3402.35,,,,,,,,,,,,,,,,,,,1,3402.35,0,0,0.0,0,0,0.0,3402.35,1.0
654,905,5904,,,,,,,,,,,Headlight Assembly - Left,2127.93,,,,,,,,,0,0.0,0,1,2127.93,0,0,0.0,2127.93,0.0
654,906,5904,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1311.16,1311.16,0.0
655,907,679,Headlight Assembly - Right,5041.12,Front Bumper Cover,4129.2,,,,,,,Headlight Assembly - Left,2519.57,,,,,,,,,2,9170.32,0,1,2519.57,0,0,0.0,11689.89,0.7845
656,908,4852,Quarter Panel,1476.22,,,,,,,,,,,,,,,,,,,1,1476.22,0,0,0.0,0,0,0.0,1476.22,1.0
657,909,1455,Front Fender - Right,303.52,,,,,,,,,Front Bumper Cover,706.99,Headlight Assembly - Right,583.27,,,,,,,1,303.52,0,2,1290.26,0,0,0.0,1593.78,0.1904
658,910,421,Tail Light Assembly,413.27,,,,,,,,,Quarter Panel,1658.06,,,,,,,,,1,413.27,0,1,1658.06,0,0,0.0,2071.33,0.1995
658,911,421,Tail Light Assembly,3725.36,,,,,,,,,,,,,,,,,,,1,3725.36,0,0,0.0,0,0,0.0,3725.36,1.0
659,912,3341,,,,,,,,,,,Rear Bumper Cover,881.14,,,,,,,,,0,0.0,0,1,881.14,0,0,0.0,881.14,0.0
659,913,3341,Quarter Panel,435.23,Rear Bumper Cover,116.29,,,,,,,,,,,,,,,,,2,551.52,0,0,0.0,0,0,0.0,551.52,1.0
660,914,263,,,,,,,,,,,Tail Light Assembly,8655.27,,,,,,,,,0,0.0,0,1,8655.27,0,0,0.0,8655.27,0.0
661,915,5252,,,,,,,,,,,Rear Bumper Cover,926.16,,,,,,,,,0,0.0,0,1,926.16,0,0,0.0,926.16,0.0
662,916,4717,,,,,,,,,,,Rear Bumper Cover,702.0,,,,,,,,,0,0.0,0,1,702.0,0,0,0.0,702.0,0.0
662,917,4717,,,,,,,,,,,Quarter Panel,393.17,,,,,,,,,0,0.0,0,1,393.17,0,0,0.0,393.17,0.0
663,918,2330,Headlight Assembly - Left,1260.19,Front Bumper Cover,1198.88,,,,,,,,,,,,,,,,,2,2459.07,0,0,0.0,0,1,412.16,2871.23,0.8565
663,919,2330,Headlight Assembly - Left,973.4,Grille,890.87,,,,,,,,,,,,,,,,,2,1864.27,0,0,0.0,0,1,1854.47,3718.74,0.5013
664,920,88,Tail Light Assembly,215.14,,,,,,,,,Quarter Panel,539.67,,,,,,,,,1,215.14,0,1,539.67,0,0,0.0,754.81,0.285
665,921,6474,Rear Bumper Cover,2594.3,,,,,,,,,Tail Light Assembly,1484.1,,,,,,,,,1,2594.3,0,1,1484.1,0,0,0.0,4078.4,0.6361
666,922,4809,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,444.2,444.2,0.0
667,923,2264,,,,,,,,,,,Front Bumper Cover,612.65,,,,,,,,,0,0.0,0,1,612.65,0,0,0.0,612.65,0.0
667,924,2264,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,741.21,741.21,0.0
667,925,2264,Grille,1076.82,,,,,,,,,,,,,,,,,,,1,1076.82,0,0,0.0,0,0,0.0,1076.82,1.0
668,926,507,Front Fender - Left,1106.28,,,,,,,,,Grille,589.7,,,,,,,,,1,1106.28,0,1,589.7,0,0,0.0,1695.98,0.6523
668,927,507,Front Fender - Left,543.13,,,,,,,,,Front Bumper Cover,1301.27,,,,,,,,,1,543.13,0,1,1301.27,0,1,248.53,2092.93,0.2595
669,928,4913,Headlight Assembly - Left,262.64,,,,,,,,,Front Bumper Cover,483.19,,,,,,,,,1,262.64,0,1,483.19,0,0,0.0,745.83,0.3521
670,929,407,Headlight Assembly - Left,2084.97,,,,,,,,,,,,,,,,,,,1,2084.97,0,0,0.0,0,0,0.0,2084.97,1.0
670,930,407,Front Fender - Left,989.64,,,,,,,,,,,,,,,,,,,1,989.64,0,0,0.0,0,0,0.0,989.64,1.0
671,931,6457,Grille,721.23,,,,,,,,,,,,,,,,,,,1,721.23,0,0,0.0,0,0,0.0,721.23,1.0
672,932,4806,,,,,,,,,,,Front Fender - Left,1065.0,,,,,,,,,0,0.0,0,1,1065.0,0,0,0.0,1065.0,0.0
672,933,4806,Quarter Panel,450.32,Front Fender - Left,208.9,,,,,,,,,,,,,,,,,2,659.22,0,0,0.0,0,0,0.0,659.22,1.0
673,934,6367,,,,,,,,,,,Door Panel - Driver,857.69,,,,,,,,,0,0.0,0,1,857.69,0,0,0.0,857.69,0.0
