repair_id,claim_id,vehicle_id,repair_shop_contact_id,estimate_amount,approved_amount,invoice_amount,paid_amount,repair_start_date,repair_end_date,repair_status,make,model,vehicle_year,claim_status,claim_severity,loss_cause,incident_type,damage_severity,incident_state,liability_percentage,coverage_type,exposure_status,is_repeat_vehicle,is_synthetic_anomaly,anomaly_type,vehicle_claim_count,repair_duration_days,vehicle_age,invoice_vs_estimate_ratio,invoice_vs_approved_ratio,duplicate_flag
771,563,208,179,1992.541960175868,1387.18,2047.2019496100816,1892.8236358529848,2025-11-30,2025-12-07,Completed,Honda,CR-V,2017,Closed,Medium,Side Impact,Vehicle Accident,Minor,NY,92.56182796693368,Liability,Closed,False,True,combo,1,7,9,1.0274322902737711,1.4758012295520995,False
772,563,208,179,1457.92,1369.84,1375.68,1349.39,2025-11-30,2025-12-07,Completed,Honda,CR-V,2017,Closed,Medium,Side Impact,Vehicle Accident,Minor,NY,92.56182796693368,Liability,Closed,False,False,,1,7,9,0.9435908691834943,1.0042632716229634,False
773,563,208,179,1344.03,1208.85,1217.79,1165.95,2025-11-30,2025-12-07,Completed,Honda,CR-V,2017,Closed,Medium,Side Impact,Vehicle Accident,Minor,NY,92.56182796693368,Liability,Closed,False,False,,1,7,9,0.906073525144528,1.0073954584936098,False
775,565,6384,46,2660.45,2695.19,4084.5,2768.28,2026-05-12,2026-05-21,In Progress,Chevrolet,Silverado,2021,Open,High,Parking Lot Incident,Vehicle Accident,Moderate,NC,68.10825156423189,Liability,Closed,True,False,,4,9,5,1.5352665902384937,1.515477573009695,False
779,568,5450,161,1365.95,1332.13,1389.47,1371.04,2025-05-13,2025-05-15,Completed,Honda,Civic,2018,Closed,Low,Rear-end Collision,Vehicle Accident,Minor,CA,100.0,Liability,Open,False,False,,1,2,8,1.0172187854606685,1.0430438470719825,False
783,572,4572,203,2254.02,2137.26,2304.45,2169.62,2026-03-20,2026-03-29,Completed,Toyota,Camry,2010,Closed,High,Hit and Run,Vehicle Accident,Moderate,FL,84.17535028718619,Liability,Closed,False,False,,1,9,16,1.022373359597519,1.0782263271665589,False
784,572,4572,203,2369.6,2316.56,2495.35,2392.54,2026-03-20,2026-03-29,In Progress,Toyota,Camry,2010,Closed,High,Hit and Run,Vehicle Accident,Moderate,FL,84.17535028718619,Liability,Closed,False,False,,1,9,16,1.0530680283592166,1.0771790931381013,False
785,572,4572,203,2213.22,2094.89,2139.46,2018.33,2026-03-20,2026-03-29,Completed,Toyota,Camry,2010,Closed,High,Hit and Run,Vehicle Accident,Moderate,FL,84.17535028718619,Liability,Closed,False,False,,1,9,16,0.9666729922917741,1.0212755801020579,False
786,573,2594,10,1515.23,1367.27,1247.17,1246.67,2025-09-14,2025-09-25,Completed,Honda,Civic,2013,Closed,Low,Rollover,Vehicle Accident,Moderate,CA,100.0,Liability,Open,False,False,,1,11,13,0.8230895639605869,0.9121607290440075,False
787,573,2594,10,1605.52,1470.92,1700.93,1480.37,2025-09-14,2025-09-25,In Progress,Honda,Civic,2013,Closed,Low,Rollover,Vehicle Accident,Moderate,CA,100.0,Liability,Open,False,False,,1,11,13,1.0594262295081969,1.1563715225845048,False
788,574,6685,5,6721.62,6552.55,7121.03,6547.73,2025-07-19,2025-07-30,Completed,BMW,X5,2011,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,GA,63.62773933611371,Liability,Open,False,False,,1,11,15,1.0594216870337805,1.0867570640437691,False
789,574,6685,5,4084.22,3805.98,3864.48,3866.57,2025-07-19,2025-07-30,Completed,BMW,X5,2011,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,GA,63.62773933611371,Liability,Open,False,False,,1,11,15,0.9461978052112766,1.015370548452698,False
790,575,1029,149,1016.4,1001.51,924.51,931.53,2025-01-20,2025-01-21,Completed,Toyota,Corolla,2020,Open,Medium,Side Impact,Vehicle Accident,Minor,TX,74.94929604920421,Liability,Open,False,False,,1,1,6,0.9095926800472255,0.9231160946970075,False
791,576,7331,106,2266.41,2131.56,2609.75,2115.46,2026-01-24,2026-02-03,Scheduled,Toyota,Camry,2009,Reopened,High,Side Impact,Vehicle Accident,Moderate,NJ,70.52935619117073,Liability,Closed,False,False,,1,10,17,1.1514906835038674,1.2243380434986584,False
792,577,7334,61,2522.7,2434.23,2421.21,2363.28,2025-11-07,2025-11-17,Completed,Jeep,Grand Cherokee,2023,Open,Low,Head-on Collision,Vehicle Accident,Moderate,FL,83.34778035088917,Liability,Open,False,False,,1,10,3,0.9597692948031872,0.9946512860329549,False
793,578,558,138,1253.91,1149.49,1206.91,1152.0,2026-05-11,2026-05-15,Completed,Chevrolet,Silverado,2009,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,IL,100.0,Liability,Open,False,False,,1,4,17,0.962517246054342,1.0499525876693143,False
796,581,138,170,2753.61,2537.33,2718.02,2576.69,2025-02-26,2025-03-03,Completed,Tesla,Model 3,2008,Open,Medium,Head-on Collision,Vehicle Accident,Minor,CA,100.0,Liability,Closed,False,False,,1,5,18,0.9870751486230802,1.0712126526703267,False
798,583,3582,37,3277.14,3128.03,3739.54,3270.91,2025-05-07,2025-05-20,Completed,Chevrolet,Silverado,2025,Reopened,High,Parking Lot Incident,Vehicle Accident,Moderate,OH,100.0,Liability,Closed,False,False,,1,13,1,1.1410986408880914,1.1954936493575827,False
799,583,3582,37,2783.92,2434.34,2768.38,2504.24,2025-05-07,2025-05-20,Scheduled,Chevrolet,Silverado,2025,Reopened,High,Parking Lot Incident,Vehicle Accident,Moderate,OH,100.0,Liability,Closed,False,False,,1,13,1,0.9944179430443404,1.137219944625648,False
804,587,776,82,1782.44,1762.38,1996.39,1757.25,2025-02-15,2025-02-27,Completed,Honda,Civic,2025,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,100.0,Liability,Open,False,False,,1,12,1,1.1200320908417676,1.1327806715918247,False
805,588,3338,81,5432.13,5438.94,4906.59,5066.53,2025-08-14,2025-08-17,Completed,BMW,3 Series,2013,Open,Low,Weather Related,Vehicle Accident,Moderate,GA,76.89505496416636,Liability,Closed,True,False,,2,3,13,0.903253419929199,0.902122472393518,False
807,590,587,161,1311.94,1381.72,1159.5,1124.33,2025-05-13,2025-05-15,Completed,Subaru,Outback,2019,Closed,Low,Side Impact,Vehicle Accident,Minor,TX,85.73279243780144,Liability,Open,False,False,,1,2,7,0.8838056618442917,0.8391714674463712,False
808,590,587,161,908.92,833.99,883.81,821.08,2025-05-13,2025-05-15,Completed,Subaru,Outback,2019,Closed,Low,Side Impact,Vehicle Accident,Minor,TX,85.73279243780144,Liability,Open,False,False,,1,2,7,0.9723738062755798,1.0597369273012864,False
811,593,5898,216,4582.6,4218.65,5318.73,4077.62,2026-05-12,2026-05-17,In Progress,BMW,3 Series,2025,Open,Low,Side Impact,Vehicle Accident,Moderate,TX,84.9030418485852,Liability,Closed,True,False,,3,5,1,1.1606358835595512,1.2607658848209735,False
812,594,6130,166,5483.91,4978.98,5936.8,5126.91,2025-09-24,2025-10-08,Completed,Toyota,Camry,2015,Closed,Medium,Parking Lot Incident,Vehicle Accident,Severe,NY,100.0,Liability,Closed,False,False,,1,14,11,1.0825852357168517,1.192372734977847,False
813,594,6130,166,4775.66,4204.21,5532.4,4107.64,2025-09-24,2025-10-08,Completed,Toyota,Camry,2015,Closed,Medium,Parking Lot Incident,Vehicle Accident,Severe,NY,100.0,Liability,Closed,False,False,,1,14,11,1.158457679148013,1.315919043054462,False
814,594,6130,166,4549.13,3787.51,4659.18,3815.56,2025-09-24,2025-10-08,Completed,Toyota,Camry,2015,Closed,Medium,Parking Lot Incident,Vehicle Accident,Severe,NY,100.0,Liability,Closed,False,False,,1,14,11,1.0241914388025843,1.230143286750398,False
816,596,1283,22,2983.07,2634.72,3206.56,2592.89,2025-04-16,2025-04-23,Completed,Ford,F-150,2018,Closed,Medium,Rear-end Collision,Vehicle Accident,Moderate,NY,100.0,Liability,Closed,False,False,,1,7,8,1.0749194621648166,1.2170401408878364,False
817,596,1283,22,2450.2,2310.87,2345.81,2232.11,2025-04-16,2025-04-23,Completed,Ford,F-150,2018,Closed,Medium,Rear-end Collision,Vehicle Accident,Moderate,NY,100.0,Liability,Closed,False,False,,1,7,8,0.9573953146681904,1.0151198466378464,False
818,597,1019,188,7429.49,7562.43,7320.39,7599.97,2026-02-27,2026-03-12,Completed,Tesla,Model 3,2017,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,CA,90.6171799154,Liability,Closed,False,False,,1,13,9,0.9853152773608956,0.967994414493754,False
819,598,3222,70,1640.9,1390.5,1572.94,1405.63,2025-03-30,2025-04-02,In Progress,Honda,CR-V,2021,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,FL,59.758280655937135,Liability,Open,False,False,,1,3,5,0.9585837040648424,1.1312046026609133,False
820,599,6411,170,5732.7,5351.21,6300.04,5105.0,2025-04-14,2025-04-26,Completed,Honda,CR-V,2017,Closed,Medium,Rear-end Collision,Vehicle Accident,Severe,GA,64.69210570134123,Liability,Closed,False,False,,1,12,9,1.0989655834074694,1.1773112996873605,False
821,600,4989,12,796.18,708.71,828.45,708.68,2025-04-04,2025-04-12,In Progress,Hyundai,Elantra,2013,Open,Low,Weather Related,Vehicle Accident,Minor,CA,72.38745427665297,Liability,Under Review,False,False,,1,8,13,1.0405310356954458,1.1689548616500403,False
822,601,5647,174,2574.56,2349.74,2781.69,2363.82,2025-02-15,2025-03-05,Completed,Hyundai,Elantra,2023,Reopened,High,Weather Related,Vehicle Accident,Severe,OH,100.0,Liability,Open,False,False,,1,18,3,1.0804525821888011,1.1838288491492677,False
823,601,5647,174,3022.76,2833.05,3251.11,2771.87,2025-02-15,2025-03-05,Completed,Hyundai,Elantra,2023,Reopened,High,Weather Related,Vehicle Accident,Severe,OH,100.0,Liability,Open,False,False,,1,18,3,1.0755435429872038,1.1475653447697711,False
825,603,4466,64,2591.04,2522.98,7521.111263510555,2595.16,2026-06-10,2026-06-13,Completed,Chevrolet,Silverado,2024,Open,Low,Hit and Run,Vehicle Accident,Moderate,IL,54.16515734737985,Liability,Closed,False,True,invoice_spike,1,3,2,2.902738384397985,2.981042760351075,False
828,605,4411,218,7123.72,6652.77,7203.05,7115.42,2026-06-04,2026-06-15,Scheduled,Chevrolet,Silverado,2021,Open,Low,Side Impact,Vehicle Accident,Severe,TX,94.45953216213483,Liability,Closed,False,False,,1,11,5,1.0111360356667585,1.0827144182047477,False
829,606,1432,112,6365.54,5800.3,6613.78,5963.19,2025-01-21,2025-02-07,Scheduled,Honda,CR-V,2021,Open,Medium,Parking Lot Incident,Vehicle Accident,Severe,OH,37.76438637524838,Liability,Closed,False,False,,1,17,5,1.0389974770404395,1.140247918211127,False
832,608,1377,84,1169.35,1041.56,3447.433631503679,1032.61,2025-04-06,2025-04-07,Scheduled,Nissan,Altima,2012,Closed,High,Rear-end Collision,Vehicle Accident,Minor,NY,100.0,Liability,Closed,False,True,invoice_spike,1,1,14,2.9481623393369643,3.3098752174658004,False
833,608,1377,84,1116.44,1109.94,1034.97,995.92,2025-04-06,2025-04-07,In Progress,Nissan,Altima,2012,Closed,High,Rear-end Collision,Vehicle Accident,Minor,NY,100.0,Liability,Closed,False,False,,1,1,14,0.9270269786105836,0.9324558084220769,False
836,610,475,12,3507.38,3443.31,3712.6,3417.99,2026-03-18,2026-03-27,In Progress,Toyota,Corolla,2022,Closed,Medium,Side Impact,Vehicle Accident,Severe,NY,72.39956606590218,Liability,Under Review,True,False,,3,9,4,1.058510911278504,1.0782067255054004,False
837,610,475,12,4606.24,4240.06,4800.24,4238.7,2026-03-18,2026-03-27,Completed,Toyota,Corolla,2022,Closed,Medium,Side Impact,Vehicle Accident,Severe,NY,72.39956606590218,Liability,Under Review,True,False,,3,9,4,1.0421167807148564,1.1321160549614862,False
838,611,5184,84,5127.791143009276,4108.83,5956.498810314955,5093.580877277314,2025-03-24,2025-04-08,Scheduled,Toyota,Corolla,2017,Closed,Low,Rear-end Collision,Vehicle Accident,Severe,CA,43.30733613397896,Liability,Closed,False,True,combo,1,15,9,1.161611041517449,1.4496824668616017,False
840,613,998,125,4752.21,4514.55,5161.5,4512.3,2025-02-11,2025-02-28,Completed,Toyota,Camry,2021,Closed,Medium,Parking Lot Incident,Vehicle Accident,Severe,FL,54.11261203084249,Liability,Under Review,False,False,,1,17,5,1.0861262444210167,1.1433033192677011,False
842,615,78,96,1086.33,1035.38,1088.14,1058.99,2026-01-23,2026-01-31,In Progress,Jeep,Grand Cherokee,2021,Open,Low,Rear-end Collision,Vehicle Accident,Minor,OH,63.69621724466974,Liability,Open,False,False,,1,8,5,1.0016661603748402,1.0509571365102668,False
846,618,5898,65,5053.33,4643.07,4745.08,4735.03,2026-07-04,2026-07-17,In Progress,BMW,3 Series,2025,Open,High,Side Impact,Vehicle Accident,Moderate,CA,74.68774799255524,Liability,Open,True,False,,3,13,1,0.9390006193935484,1.0219703773580842,False
847,619,3971,102,3660.98,3619.31,3449.49,3328.54,2026-01-13,2026-01-20,Completed,Mercedes-Benz,C-Class,2023,Closed,High,Rear-end Collision,Vehicle Accident,Moderate,NY,100.0,Liability,Open,True,False,,5,7,3,0.9422313151123469,0.953079454371137,False
848,620,2401,94,2869.87,2638.1,2782.2,2551.81,2025-05-08,2025-05-15,Completed,Honda,CR-V,2013,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,OH,96.17787034778664,Liability,Closed,False,False,,1,7,13,0.9694515779460393,1.054622645085478,False
851,623,613,29,749.13,705.29,728.75,679.96,2025-02-08,2025-02-09,Completed,Honda,Civic,2024,Closed,Medium,Side Impact,Vehicle Accident,Minor,IL,90.11240500945028,Liability,Open,False,False,,1,1,2,0.9727951089930986,1.0332629131279332,False
852,623,613,29,1194.08,1153.35,1085.03,1118.4,2025-02-08,2025-02-09,Completed,Honda,Civic,2024,Closed,Medium,Side Impact,Vehicle Accident,Minor,IL,90.11240500945028,Liability,Open,False,False,,1,1,2,0.9086744606726518,0.9407638617939048,False
853,624,4858,134,10326.99,10243.81,9545.06,9443.85,2026-06-08,2026-06-21,In Progress,Mercedes-Benz,C-Class,2024,Open,Medium,Side Impact,Vehicle Accident,Severe,PA,100.0,Liability,Closed,False,False,,1,13,2,0.9242828742934776,0.9317880749447716,False
857,626,5873,200,1009.19,964.57,966.67,962.19,2025-02-27,2025-02-28,Completed,Hyundai,Elantra,2020,Reopened,High,Parking Lot Incident,Vehicle Accident,Minor,NJ,76.1415871890392,Liability,Under Review,False,False,,1,1,6,0.957867200428066,1.002177135925853,True
858,626,5873,200,969.89,877.87,988.56,885.02,2025-02-27,2025-02-28,In Progress,Hyundai,Elantra,2020,Reopened,High,Parking Lot Incident,Vehicle Accident,Minor,NJ,76.1415871890392,Liability,Under Review,False,False,,1,1,6,1.0192496056253801,1.1260892842903847,True
860,628,1264,106,1042.24,1035.34,1095.97,1031.38,2026-02-02,2026-02-12,In Progress,Ford,Focus,2012,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,FL,90.94459656391648,Liability,Open,False,False,,1,10,14,1.05155242554498,1.0585604728881335,False
861,629,6051,191,1514.44,1556.43,1496.35,1518.63,2026-02-15,2026-02-18,Completed,Subaru,Outback,2010,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,NC,78.58812507517317,Liability,Open,False,False,,1,3,16,0.9880549906235967,0.9613988422222649,False
863,631,7710,91,2062.27,1886.24,2261.47,1863.22,2026-07-09,2026-07-10,Completed,Nissan,Altima,2019,Closed,Medium,Hit and Run,Vehicle Accident,Moderate,CA,70.12633345463597,Liability,Closed,False,False,,1,1,7,1.0965925897190958,1.1989301467469673,False
864,632,7564,119,2232.87,2131.33,2139.48,2215.61,2025-04-06,2025-04-16,Completed,Toyota,Corolla,2009,Open,Low,Rollover,Vehicle Accident,Moderate,CA,80.90995604794314,Liability,Closed,False,False,,1,10,17,0.9581749049429659,1.0038239033842717,False
865,632,7564,119,2458.43,2352.52,2357.26,2239.98,2025-04-06,2025-04-16,In Progress,Toyota,Corolla,2009,Open,Low,Rollover,Vehicle Accident,Moderate,CA,80.90995604794314,Liability,Closed,False,False,,1,10,17,0.958847719886269,1.0020148606600583,False
866,632,7564,119,1760.54,1616.21,1745.32,1634.11,2025-04-06,2025-04-16,Completed,Toyota,Corolla,2009,Open,Low,Rollover,Vehicle Accident,Moderate,CA,80.90995604794314,Liability,Closed,False,False,,1,10,17,0.9913549251934065,1.0798844209601475,False
867,633,4196,85,3679.791971945395,2652.71,3448.826009502468,3405.2133909886943,2026-06-22,2026-07-04,Completed,Ford,F-150,2025,Reopened,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,85.2368593352484,Liability,Open,False,True,combo,1,12,1,0.9372339620816059,1.3001142263958245,False
871,636,7751,104,1301.25,1196.69,1307.23,1233.82,2025-12-22,2025-12-26,In Progress,Toyota,Camry,2008,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,48.6215653718903,Liability,Closed,False,False,,1,4,18,1.00459558117195,1.092371457938146,True
872,636,7751,104,1171.51,1090.59,1277.06,1067.71,2025-12-22,2025-12-26,In Progress,Toyota,Camry,2008,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,48.6215653718903,Liability,Closed,False,False,,1,4,18,1.0900973956688376,1.1709808452305632,True
875,638,911,107,2691.9,2505.56,2584.55,2403.31,2025-07-13,2025-07-15,Completed,Tesla,Model 3,2019,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,TX,100.0,Liability,Open,False,False,,1,2,7,0.9601211040528995,1.031525886428583,False
878,640,5696,75,5701.63,5652.46,6259.98,5784.98,2025-04-09,2025-04-27,Completed,Subaru,Outback,2010,Open,Low,Parking Lot Incident,Vehicle Accident,Severe,IL,90.89869617083518,Liability,Closed,False,False,,1,18,16,1.097928136339959,1.1074788676080856,False
879,641,3738,168,1798.62,1553.78,1726.28,1470.55,2025-06-03,2025-06-10,Completed,Honda,Civic,2011,Open,High,Rear-end Collision,Vehicle Accident,Moderate,NJ,100.0,Liability,Open,False,False,,1,7,15,0.9597802759893697,1.1110195780612442,False
880,642,320,169,2177.54,2012.52,2188.21,1977.69,2025-08-03,2025-08-14,In Progress,Toyota,Corolla,2015,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,TX,100.0,Liability,Closed,False,False,,1,11,11,1.004900024798626,1.0872985113191422,False
881,642,320,169,1808.32,1716.41,1950.21,1702.99,2025-08-03,2025-08-14,Completed,Toyota,Corolla,2015,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,TX,100.0,Liability,Closed,False,False,,1,11,11,1.0784650946735093,1.1362145408148403,True
882,642,320,169,1927.69,1824.44,2006.9,1772.58,2025-08-03,2025-08-14,Completed,Toyota,Corolla,2015,Open,Medium,Rear-end Collision,Vehicle Accident,Moderate,TX,100.0,Liability,Closed,False,False,,1,11,11,1.0410906317924562,1.1000087698142993,True
883,643,6374,136,2074.9,1971.21,1984.19,1946.2,2025-09-12,2025-09-20,Completed,Ford,Focus,2012,Open,Medium,Parking Lot Incident,Vehicle Accident,Moderate,IL,88.60093125953378,Liability,Open,False,False,,1,8,14,0.9562822304689382,1.0065847880235996,False
885,645,203,9,1961.61,2004.36,1973.62,2061.89,2025-02-08,2025-02-18,Completed,Nissan,Altima,2013,Open,Low,Side Impact,Vehicle Accident,Moderate,FL,84.22901451571029,Liability,Open,False,False,,1,10,13,1.0061225218060674,0.9846634337145024,False
886,646,6068,71,2041.56,1938.84,1771.92,1772.04,2026-06-14,2026-06-26,Completed,BMW,3 Series,2020,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,NJ,72.62208448739823,Liability,Open,False,False,,1,12,6,0.8679245283018868,0.913907284768212,False
887,646,6068,71,1983.11,2026.79,1847.22,1885.4,2026-06-14,2026-06-26,In Progress,BMW,3 Series,2020,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,NJ,72.62208448739823,Liability,Open,False,False,,1,12,6,0.9314763175012986,0.9114017732473517,False
890,649,6694,126,3263.8,3079.67,3507.94,2912.23,2025-03-22,2025-04-06,In Progress,Ford,Focus,2021,Open,High,Parking Lot Incident,Vehicle Accident,Severe,TX,77.89388595026794,Liability,Open,False,False,,1,15,5,1.0748023775966664,1.1390636009702337,False
891,649,6694,126,2755.35,2720.49,2707.16,2735.69,2025-03-22,2025-04-06,In Progress,Ford,Focus,2021,Open,High,Parking Lot Incident,Vehicle Accident,Severe,TX,77.89388595026794,Liability,Open,False,False,,1,15,5,0.9825103888798156,0.9951001473999169,False
892,650,5608,102,1035.71,1026.93,950.77,967.26,2025-01-19,2025-01-21,Completed,Toyota,Corolla,2024,Reopened,Low,Side Impact,Vehicle Accident,Minor,NJ,90.74295637093344,Liability,Closed,False,False,,1,2,2,0.9179886261598323,0.9258372040937551,False
893,651,1410,126,1275.79,1218.66,1404.85,1231.06,2026-02-27,2026-03-03,Completed,Jeep,Grand Cherokee,2021,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,NC,82.32787922797169,Liability,Open,False,False,,1,4,5,1.1011608493560852,1.1527825644560417,False
894,651,1410,126,1383.83,1342.3,1301.19,1332.98,2026-02-27,2026-03-03,Completed,Jeep,Grand Cherokee,2021,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,NC,82.32787922797169,Liability,Open,False,False,,1,4,5,0.9402816819985115,0.9693734634582434,False
895,651,1410,126,1617.89,1544.14,1727.04,1533.24,2026-02-27,2026-03-03,Completed,Jeep,Grand Cherokee,2021,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,NC,82.32787922797169,Liability,Open,False,False,,1,4,5,1.0674644135262594,1.1184478091364771,False
898,653,7042,147,5692.99,5447.18,6327.23,5303.22,2025-03-27,2025-04-16,Completed,Subaru,Outback,2015,Open,Low,Rear-end Collision,Vehicle Accident,Severe,GA,74.87279783533772,Liability,Closed,False,False,,1,20,11,1.1114071867331579,1.16156066074556,False
