repair_id,claim_id,vehicle_id,repair_shop_contact_id,invoice_amount,estimate_amount,approved_amount,paid_amount,repair_start_date,repair_end_date,damage_severity,liability_percentage,vehicle_year,make,model,claim_severity,loss_cause,incident_state,initial_damage_assessment,point_of_impact,airbags_deployed,weather_conditions,road_conditions,catastrophe_code,loss_date,reported_date,cost_type,cost_category,shop_city,shop_state,reserve_amount,is_repeat_vehicle,vehicle_claim_count
2797,2001,5118,172,6671.23,4126.72,6085.46,5944.07,2025-08-06,2025-08-11,Moderate,86.48960710523782,2011,BMW,X5,Low,Parking Lot Incident,NY,Moderate,Front Right Corner,False,Rain,Wet,,2025-08-01,2025-08-02,Administrative,Repair,Tampa,FL,5882.7,False,1
2798,2002,5574,132,8052.34,5028.27,7445.01,7250.63,2025-01-11,2025-01-27,Severe,92.2223810949468,2015,Ford,F-150,High,Side Impact,OH,Moderate,Rear Right Corner,True,Rain,Dry,,2025-01-03,2025-01-10,Administrative,Repair,Orlando,FL,2860.9,False,1
2799,2003,1821,32,926.86,1042.41,900.2,915.84,2025-03-22,2025-03-24,Minor,95.39911083617363,2019,Honda,Civic,Medium,Side Impact,FL,Minor,Driver Side,False,Rain,Dry,,2025-03-16,2025-03-22,Paint,Repair,Albany,NY,957.49,False,1
2800,2004,451,49,1873.63,2393.96,1883.09,1949.8,2026-01-26,2026-01-29,Moderate,100.0,2025,Toyota,Corolla,High,Rear-end Collision,TX,Moderate,Passenger Side,False,Clear,Icy,,2026-01-24,2026-01-28,Paint,Repair,Sacramento,CA,2790.17,False,1
2801,2005,4044,37,718.3,654.69,731.05,724.77,2026-02-16,2026-02-22,Minor,100.0,2016,Hyundai,Elantra,High,Rear-end Collision,IL,Moderate,Rear Right Corner,False,Clear,Debris,,2026-02-07,2026-02-07,Parts,Repair,Springfield,IL,1637.06,False,1
2802,2006,5529,43,2097.93,1710.72,1775.77,1890.45,2025-01-30,2025-02-05,Moderate,71.21036748079564,2024,Toyota,Camry,Low,Side Impact,NY,Severe,Front Right Corner,False,Rain,Icy,,2025-01-26,2025-01-27,Parts,Repair,El Paso,TX,3496.49,False,1
2803,2007,1931,134,1531.13,1291.33,1458.62,1499.83,2025-10-31,2025-11-08,Moderate,73.07292979345048,2020,Ford,Focus,Medium,Rear-end Collision,CA,Moderate,Front Left Corner,False,Rain,Icy,,2025-10-22,2025-10-28,Towing,Repair,Austin,TX,1456.78,False,1
2804,2008,4236,2,3889.41,2666.67,3500.52,3637.28,2026-03-31,2026-04-12,Moderate,81.01458305036802,2018,Chevrolet,Silverado,Low,Hit and Run,CA,Moderate,Front,False,Rain,Dry,,2026-03-25,2026-03-28,Parts,Repair,Tampa,FL,3873.69,False,1
2805,2009,4349,70,1444.14,1233.31,1355.47,1399.3,2026-02-22,2026-02-25,Minor,80.6118443914553,2012,Toyota,Corolla,Low,Side Impact,FL,Minor,Rear,False,Clear,Wet,,2026-02-15,2026-02-18,Towing,Supplemental,Springfield,IL,1043.58,False,1
2806,2010,759,102,5516.38,4921.5,5230.76,5132.73,2025-11-19,2025-11-27,Moderate,100.0,2016,Mercedes-Benz,C-Class,High,Head-on Collision,NJ,Moderate,Front,False,Snow,Dry,,2025-11-13,2025-11-19,Labor,Repair,Albany,NY,6679.56,False,1
2807,2011,6478,95,4345.58,4393.16,3912.51,4026.11,2025-02-13,2025-03-01,Severe,75.40734765896998,2020,Toyota,Camry,High,Hit and Run,GA,Severe,Front Left Corner,True,Clear,Wet,,2025-02-08,2025-02-14,Parts,Repair,Toledo,OH,4493.6,False,1
2808,2012,3064,73,2741.78,2560.3,2564.86,2616.67,2025-06-19,2025-06-28,Minor,100.0,2009,Tesla,Model 3,Low,Side Impact,CA,Minor,Rear,False,Rain,Dry,,2025-06-13,2025-06-13,Parts,Repair,Buffalo,NY,2850.03,False,1
2809,2013,811,195,3351.9,4239.63,3011.22,3162.35,2025-11-22,2025-12-12,Severe,100.0,2008,Hyundai,Elantra,Low,Rear-end Collision,PA,Severe,Rear Left Corner,True,Fog,Icy,,2025-11-15,2025-11-22,Parts,Repair,Orlando,FL,4028.14,False,1
2810,2014,6280,48,1119.23,966.95,1091.85,1082.38,2026-06-30,2026-07-06,Minor,91.3100053964162,2014,Subaru,Outback,Low,Hit and Run,GA,Minor,Front Right Corner,False,Rain,Dry,,2026-06-26,2026-06-26,Rental,Repair,Orlando,FL,786.72,False,1
2811,2015,857,216,1426.88,1199.75,1544.23,1426.0,2026-05-15,2026-05-16,Minor,81.73626766245499,2010,Subaru,Outback,Low,Side Impact,NJ,Minor,Driver Side,False,Ice,Dry,,2026-05-10,2026-05-18,Parts,Repair,Fresno,CA,1104.38,False,1
2812,2016,5857,172,5868.82,5156.79,5277.54,5608.26,2025-10-12,2025-10-31,Severe,74.24049072712404,2010,Hyundai,Elantra,Low,Parking Lot Incident,IL,Severe,Rear,True,Clear,Wet,,2025-10-10,2025-10-13,Paint,Repair,Tampa,FL,2854.58,False,1
2813,2017,2371,195,5615.06,6708.59,5149.15,4918.51,2025-04-23,2025-05-08,Severe,73.89821565372667,2012,Subaru,Outback,High,Rear-end Collision,TX,Severe,Rear Right Corner,True,Snow,Dry,CAT-2025-HAIL-TX,2025-04-14,2025-04-20,Labor,Repair,Orlando,FL,5224.12,False,1
2814,2018,1501,22,2313.65,2057.17,2157.32,2119.61,2025-11-17,2025-11-28,Moderate,100.0,2009,Jeep,Grand Cherokee,High,Rear-end Collision,NY,Moderate,Rear Left Corner,False,Fog,Dry,,2025-11-08,2025-11-13,Labor,Repair,Albany,NY,2554.35,False,1
2815,2018,1501,22,3271.98,2814.84,3102.75,3272.53,2025-11-17,2025-11-28,Moderate,100.0,2009,Jeep,Grand Cherokee,High,Rear-end Collision,NY,Moderate,Rear Left Corner,False,Fog,Dry,,2025-11-08,2025-11-13,Parts,Supplemental,Albany,NY,2554.35,False,1
2816,2018,1501,22,2416.04,2860.01,2445.41,2404.95,2025-11-17,2025-11-28,Moderate,100.0,2009,Jeep,Grand Cherokee,High,Rear-end Collision,NY,Moderate,Rear Left Corner,False,Fog,Dry,,2025-11-08,2025-11-13,Towing,Repair,Albany,NY,2554.35,False,1
2817,2019,6232,135,2494.04,2351.9,2256.91,2290.71,2025-03-23,2025-03-24,Minor,82.12584063179283,2009,BMW,3 Series,Medium,Parking Lot Incident,CA,Minor,Front,False,Clear,Dry,,2025-03-20,2025-03-25,Rental,Repair,Jersey City,NJ,2254.19,False,1
2818,2019,6232,135,2646.91,2414.17,2379.76,2484.08,2025-03-23,2025-03-24,Minor,82.12584063179283,2009,BMW,3 Series,Medium,Parking Lot Incident,CA,Minor,Front,False,Clear,Dry,,2025-03-20,2025-03-25,Administrative,Repair,Jersey City,NJ,2254.19,False,1
2819,2020,5111,107,1299.22,939.87,1210.29,1214.75,2025-03-15,2025-03-17,Minor,100.0,2025,Jeep,Grand Cherokee,Medium,Rollover,IL,Minor,Front Left Corner,False,Snow,Dry,,2025-03-08,2025-03-12,Parts,Repair,Tampa,FL,1666.18,False,1
2820,2020,5111,107,1393.62,1564.04,1256.85,1242.46,2025-03-15,2025-03-17,Minor,100.0,2025,Jeep,Grand Cherokee,Medium,Rollover,IL,Minor,Front Left Corner,False,Snow,Dry,,2025-03-08,2025-03-12,Labor,Repair,Tampa,FL,1666.18,False,1
2821,2021,3018,145,1399.97,1146.69,1393.32,1393.02,2025-01-11,2025-01-14,Minor,74.40045120832116,2010,Honda,Civic,Medium,Side Impact,TX,Minor,Passenger Side,False,Clear,Dry,,2025-01-09,2025-01-15,Parts,Supplemental,Austin,TX,905.93,False,1
2822,2022,4146,192,1089.54,1078.23,1016.12,987.61,2025-07-30,2025-08-06,Minor,67.3240838036845,2021,Honda,Civic,Medium,Parking Lot Incident,PA,Minor,Rear,False,Rain,Dry,,2025-07-27,2025-07-29,Administrative,Repair,Springfield,IL,963.45,False,1
2823,2022,4146,192,1225.43,1262.84,1130.95,1200.76,2025-07-30,2025-08-06,Minor,67.3240838036845,2021,Honda,Civic,Medium,Parking Lot Incident,PA,Minor,Rear,False,Rain,Dry,,2025-07-27,2025-07-29,Towing,Repair,Springfield,IL,963.45,False,1
2824,2023,3985,185,1468.61,1379.07,1536.33,1466.11,2026-07-01,2026-07-09,Moderate,100.0,2019,Nissan,Altima,Medium,Head-on Collision,FL,Moderate,Rear Left Corner,False,Clear,Dry,,2026-06-22,2026-06-23,Paint,Repair,Austin,TX,2187.22,False,1
2825,2024,4839,29,1951.0,1577.94,1752.55,1690.39,2025-01-10,2025-01-17,Minor,56.78918221548042,2016,Jeep,Grand Cherokee,High,Hit and Run,PA,Minor,Driver Side,False,Clear,Wet,,2025-01-08,2025-01-12,Parts,Repair,Tampa,FL,1281.97,False,1
2826,2025,4244,67,765.26,501.19,738.45,715.83,2026-05-27,2026-05-28,Minor,86.88638305140366,2013,Hyundai,Elantra,Medium,Side Impact,CA,Minor,Rear Left Corner,False,Clear,Wet,,2026-05-23,2026-05-24,Labor,Repair,Sacramento,CA,887.46,False,1
2827,2025,4244,67,746.98,523.23,724.94,734.44,2026-05-27,2026-05-28,Minor,86.88638305140366,2013,Hyundai,Elantra,Medium,Side Impact,CA,Minor,Rear Left Corner,False,Clear,Wet,,2026-05-23,2026-05-24,Towing,Repair,Sacramento,CA,887.46,False,1
2828,2026,3517,92,9052.25,7134.21,7853.72,7892.78,2025-12-03,2025-12-21,Severe,100.0,2013,Mercedes-Benz,C-Class,Low,Parking Lot Incident,CA,Severe,Rear Right Corner,True,Clear,Wet,,2025-11-26,2025-12-01,Parts,Repair,Tampa,FL,9676.87,False,1
2829,2026,3517,92,8163.12,9424.58,7687.76,7597.59,2025-12-03,2025-12-21,Severe,100.0,2013,Mercedes-Benz,C-Class,Low,Parking Lot Incident,CA,Severe,Rear Right Corner,True,Clear,Wet,,2025-11-26,2025-12-01,Paint,Repair,Tampa,FL,9676.87,False,1
2830,2026,3517,92,8510.9,8428.37,7905.34,7721.62,2025-12-03,2025-12-21,Severe,100.0,2013,Mercedes-Benz,C-Class,Low,Parking Lot Incident,CA,Severe,Rear Right Corner,True,Clear,Wet,,2025-11-26,2025-12-01,Administrative,Repair,Tampa,FL,9676.87,False,1
2831,2027,1332,156,3494.04,2982.08,3302.47,3241.41,2025-07-06,2025-07-12,Moderate,100.0,2025,Toyota,Corolla,Low,Side Impact,CA,Moderate,Front,False,Snow,Debris,,2025-07-02,2025-07-02,Labor,Repair,Austin,TX,2488.57,False,1
2832,2028,3718,15,1273.7,1041.14,1306.04,1309.56,2025-07-26,2025-07-29,Minor,70.27680691073104,2017,Toyota,Corolla,Medium,Side Impact,NY,Minor,Driver Side,False,Clear,Dry,,2025-07-22,2025-07-29,Labor,Repair,El Paso,TX,887.31,False,1
2833,2029,1621,123,5884.94,5868.83,5594.83,5562.7,2025-09-03,2025-09-16,Severe,94.1990354703278,2020,Ford,F-150,Low,Rear-end Collision,CA,Severe,Rear Right Corner,True,Clear,Dry,,2025-08-30,2025-08-30,Labor,Repair,Springfield,IL,3992.14,False,1
2834,2030,3493,30,2849.05,2314.41,2711.75,2832.69,2025-08-06,2025-08-18,Moderate,100.0,2018,Toyota,Camry,Medium,Parking Lot Incident,GA,Moderate,Driver Side,True,Clear,Under Construction,,2025-08-02,2025-08-09,Labor,Repair,Albany,NY,2377.71,False,1
2835,2030,3493,30,2950.24,2787.02,3046.46,3008.88,2025-08-06,2025-08-18,Moderate,100.0,2018,Toyota,Camry,Medium,Parking Lot Incident,GA,Moderate,Driver Side,True,Clear,Under Construction,,2025-08-02,2025-08-09,Parts,Repair,Albany,NY,2377.71,False,1
2836,2030,3493,30,2706.24,2973.33,2757.25,2774.48,2025-08-06,2025-08-18,Moderate,100.0,2018,Toyota,Camry,Medium,Parking Lot Incident,GA,Moderate,Driver Side,True,Clear,Under Construction,,2025-08-02,2025-08-09,Labor,Repair,Albany,NY,2377.71,False,1
2837,2031,763,202,6638.08,6627.89,6426.13,6315.82,2025-03-26,2025-04-08,Severe,74.83590232329183,2022,Chevrolet,Silverado,Medium,Rear-end Collision,PA,Severe,Passenger Side,True,Clear,Wet,,2025-03-23,2025-03-28,Parts,Repair,Austin,TX,4185.39,False,1
2838,2032,849,9,1683.0,1361.61,1774.4,1763.91,2025-04-01,2025-04-04,Minor,95.65561940959024,2009,Ford,F-150,Low,Rollover,IL,Minor,Front Left Corner,False,Clear,Dry,,2025-03-30,2025-03-31,Labor,Supplemental,Tampa,FL,1876.27,False,1
2839,2033,494,189,2051.2,2014.22,1865.31,1922.03,2026-05-20,2026-05-29,Moderate,100.0,2014,Hyundai,Elantra,Medium,Side Impact,NJ,Moderate,Driver Side,False,Snow,Dry,,2026-05-16,2026-05-23,Parts,Repair,Austin,TX,3018.82,False,1
2840,2034,1421,26,2465.27,3261.13,2210.79,2192.6,2025-09-29,2025-10-01,Moderate,95.67372835905068,2012,Toyota,Camry,Low,Side Impact,TX,Moderate,Passenger Side,False,Clear,Dry,,2025-09-27,2025-10-04,Parts,Repair,Peoria,IL,1863.84,False,1
2841,2035,2920,80,2908.54,3445.82,2819.17,2741.73,2025-11-06,2025-11-17,Severe,27.2306505737589,2013,Honda,Civic,Medium,Parking Lot Incident,NJ,Severe,Rear Right Corner,False,Snow,Dry,,2025-10-31,2025-11-04,Parts,Repair,Newark,NJ,5161.27,False,1
2842,2035,2920,80,3516.44,3370.3,3510.04,3494.32,2025-11-06,2025-11-17,Severe,27.2306505737589,2013,Honda,Civic,Medium,Parking Lot Incident,NJ,Severe,Rear Right Corner,False,Snow,Dry,,2025-10-31,2025-11-04,Parts,Repair,Newark,NJ,5161.27,False,1
2843,2036,3136,175,1189.41,1162.12,1249.02,1156.71,2025-06-26,2025-07-02,Minor,91.4521934273863,2009,Toyota,Corolla,Low,Side Impact,CA,Minor,Passenger Side,False,Clear,Icy,,2025-06-20,2025-06-21,Parts,Repair,Fresno,CA,1013.16,False,1
2844,2037,5745,120,2544.261909395904,999.08,1213.78,1170.05,2025-12-02,2025-12-04,Minor,71.40138131119068,2009,Toyota,Camry,Medium,Rear-end Collision,GA,Minor,Front Left Corner,False,Ice,Dry,,2025-11-24,2025-12-01,Parts,Repair,Buffalo,NY,1459.67,False,1
2845,2038,6250,46,2870.86,3681.28,3165.23,3008.03,2025-09-16,2025-09-24,Moderate,87.74361324122171,2025,Honda,CR-V,Low,Rollover,NY,Minor,Front,False,Clear,Under Construction,,2025-09-09,2025-09-16,Paint,Repair,Newark,NJ,1204.96,False,1
2846,2039,2241,79,3186.07,2690.64,3109.1,3079.0,2026-05-24,2026-06-01,Moderate,71.74268961701497,2014,Toyota,Camry,High,Rear-end Collision,FL,Moderate,Front,False,Rain,Dry,,2026-05-17,2026-05-22,Parts,Repair,Erie,PA,2776.82,False,1
2847,2039,2241,79,2398.85,2887.73,2127.6,2010.2,2026-05-24,2026-06-01,Moderate,71.74268961701497,2014,Toyota,Camry,High,Rear-end Collision,FL,Moderate,Front,False,Rain,Dry,,2026-05-17,2026-05-22,Parts,Repair,Erie,PA,2776.82,False,1
2848,2040,2583,145,4849.1,5600.59,4709.75,4676.01,2026-05-28,2026-06-14,Severe,53.737983069337055,2018,Honda,Civic,Medium,Parking Lot Incident,IL,Severe,Front Right Corner,True,Clear,Icy,,2026-05-24,2026-05-26,Labor,Supplemental,Austin,TX,2487.69,False,1
2849,2040,2583,145,3418.25,3515.64,3019.96,2912.63,2026-05-28,2026-06-14,Severe,53.737983069337055,2018,Honda,Civic,Medium,Parking Lot Incident,IL,Severe,Front Right Corner,True,Clear,Icy,,2026-05-24,2026-05-26,Rental,Repair,Austin,TX,2487.69,False,1
2850,2040,2583,145,3808.95,3258.47,3575.12,3588.91,2026-05-28,2026-06-14,Severe,53.737983069337055,2018,Honda,Civic,Medium,Parking Lot Incident,IL,Severe,Front Right Corner,True,Clear,Icy,,2026-05-24,2026-05-26,Labor,Repair,Austin,TX,2487.69,False,1
2851,2041,6634,37,920.98,752.02,894.5,868.43,2026-07-10,2026-07-18,Minor,98.12604923218495,2014,Honda,Civic,Medium,Rear-end Collision,PA,Minor,Front Right Corner,False,Rain,Icy,,2026-07-01,2026-07-08,Labor,Repair,Springfield,IL,861.95,False,1
2852,2042,2130,209,879.26,772.33,844.15,858.39,2025-09-13,2025-09-17,Minor,68.13509617085778,2025,Honda,Civic,Medium,Rollover,OH,Minor,Front Left Corner,False,Clear,Wet,,2025-09-05,2025-09-08,Parts,Repair,Newark,NJ,820.65,False,1
2853,2042,2130,209,857.79,913.45,813.44,827.75,2025-09-13,2025-09-17,Minor,68.13509617085778,2025,Honda,Civic,Medium,Rollover,OH,Minor,Front Left Corner,False,Clear,Wet,,2025-09-05,2025-09-08,Labor,Repair,Newark,NJ,820.65,False,1
2854,2043,2100,15,2532.16,2984.03,2615.78,2441.38,2025-04-15,2025-04-27,Moderate,100.0,2014,Ford,F-150,Medium,Side Impact,OH,Moderate,Rear Left Corner,False,Fog,Icy,,2025-04-10,2025-04-13,Rental,Repair,El Paso,TX,3378.32,True,6
2855,2044,1288,116,746.78,938.34,669.89,677.13,2025-12-01,2025-12-02,Minor,80.26762104255802,2013,Toyota,Corolla,Medium,Rear-end Collision,IL,Minor,Rear Right Corner,False,Rain,Wet,,2025-11-29,2025-12-04,Parts,Repair,Tampa,FL,898.58,False,1
2856,2045,2149,183,1375.93,1520.97,1346.07,1380.84,2025-07-02,2025-07-05,Minor,100.0,2021,Jeep,Grand Cherokee,High,Side Impact,TX,Minor,Passenger Side,False,Rain,Wet,,2025-06-23,2025-06-26,Paint,Repair,El Paso,TX,1210.16,False,1
2857,2046,2607,149,1150.3,1167.19,1114.59,1142.0,2026-01-05,2026-01-07,Minor,86.25531375102807,2011,Nissan,Altima,Low,Head-on Collision,CA,Minor,Front,False,Ice,Dry,,2025-12-27,2025-12-28,Parts,Repair,Albany,NY,1270.08,False,1
2858,2047,6056,105,4210.95,3101.47,3909.19,4065.93,2025-01-05,2025-01-13,Moderate,79.43742885848742,2023,Mercedes-Benz,C-Class,High,Parking Lot Incident,IL,Moderate,Front Right Corner,False,Clear,Wet,,2025-01-02,2025-01-05,Labor,Repair,Newark,NJ,4208.85,False,1
2859,2048,1630,74,2162.25,1697.21,2062.67,1985.91,2026-03-13,2026-03-19,Moderate,45.64584355865426,2010,Honda,Civic,Low,Rear-end Collision,NJ,Moderate,Rear Left Corner,False,Snow,Dry,,2026-03-04,2026-03-06,Labor,Supplemental,Raleigh,NC,2314.47,False,1
2860,2048,1630,74,1837.52,1705.19,1778.12,1810.92,2026-03-13,2026-03-19,Moderate,45.64584355865426,2010,Honda,Civic,Low,Rear-end Collision,NJ,Moderate,Rear Left Corner,False,Snow,Dry,,2026-03-04,2026-03-06,Parts,Repair,Raleigh,NC,2314.47,False,1
2861,2049,2755,220,921.9,935.66,938.46,922.02,2026-02-05,2026-02-09,Minor,65.26432528175908,2022,Hyundai,Elantra,Low,Rear-end Collision,NY,Minor,Rear,False,Clear,Dry,,2026-02-02,2026-02-09,Paint,Repair,Sacramento,CA,963.01,False,1
2862,2049,2755,220,977.29,1068.97,943.61,957.92,2026-02-05,2026-02-09,Minor,65.26432528175908,2022,Hyundai,Elantra,Low,Rear-end Collision,NY,Minor,Rear,False,Clear,Dry,,2026-02-02,2026-02-09,Paint,Repair,Sacramento,CA,963.01,False,1
2863,2050,6355,10,4082.37,4381.11,3890.83,3870.9,2025-07-22,2025-08-07,Severe,58.39908794068958,2011,Ford,Focus,Low,Rear-end Collision,PA,Severe,Rear,True,Rain,Dry,,2025-07-16,2025-07-25,Labor,Repair,El Paso,TX,2987.13,False,1
2864,2051,2223,192,1805.02,2255.68,1704.0,1793.93,2026-04-21,2026-05-03,Moderate,88.4814685900331,2015,Hyundai,Elantra,Low,Side Impact,NY,Moderate,Passenger Side,False,Clear,Debris,,2026-04-14,2026-04-14,Parts,Repair,Springfield,IL,2196.8,False,1
2865,2051,2223,192,2001.1,2023.98,1897.69,1951.73,2026-04-21,2026-05-03,Moderate,88.4814685900331,2015,Hyundai,Elantra,Low,Side Impact,NY,Moderate,Passenger Side,False,Clear,Debris,,2026-04-14,2026-04-14,Parts,Repair,Springfield,IL,2196.8,False,1
2866,2052,2337,48,4461.38,4364.0,4361.83,4423.69,2025-05-11,2025-05-23,Moderate,100.0,2012,BMW,X5,Medium,Rear-end Collision,CA,Moderate,Rear Left Corner,False,Clear,Dry,,2025-05-06,2025-05-13,Paint,Repair,Orlando,FL,6896.43,False,1
2867,2052,2337,48,5661.86,4302.67,5261.85,5378.87,2025-05-11,2025-05-23,Moderate,100.0,2012,BMW,X5,Medium,Rear-end Collision,CA,Moderate,Rear Left Corner,False,Clear,Dry,,2025-05-06,2025-05-13,Parts,Supplemental,Orlando,FL,6896.43,False,1
2868,2053,6115,170,919.03,994.11,867.58,869.73,2026-03-18,2026-03-19,Minor,100.0,2017,Nissan,Altima,Medium,Rear-end Collision,TX,Moderate,Front Right Corner,False,Rain,Dry,,2026-03-10,2026-03-10,Parts,Repair,Erie,PA,2686.41,True,4
2869,2054,2374,68,5434.41,5437.25,5405.34,5584.91,2025-08-18,2025-08-31,Moderate,99.68364535533532,2009,Mercedes-Benz,C-Class,Low,Parking Lot Incident,CA,Moderate,Rear,False,Clear,Dry,,2025-08-15,2025-08-21,Administrative,Repair,Erie,PA,3376.51,False,1
2870,2055,1446,119,656.92,1031.73,624.14,648.2,2025-05-08,2025-05-09,Minor,55.342604272343415,2024,Honda,Civic,High,Rear-end Collision,CA,Minor,Driver Side,False,Clear,Dry,,2025-05-01,2025-05-10,Labor,Repair,Fresno,CA,811.74,False,1
2871,2056,4663,135,1975.97,2662.13,1754.25,1741.36,2026-05-31,2026-06-06,Moderate,91.96451163419944,2008,Subaru,Outback,Low,Side Impact,NC,Moderate,Front Left Corner,False,Clear,Dry,,2026-05-27,2026-06-02,Rental,Repair,Jersey City,NJ,2349.47,False,1
2872,2057,6365,212,1590.58,1586.23,1592.02,1618.44,2026-03-17,2026-03-18,Minor,100.0,2015,Jeep,Grand Cherokee,Medium,Rear-end Collision,NJ,Minor,Front Right Corner,False,Rain,Dry,,2026-03-13,2026-03-14,Labor,Supplemental,Jersey City,NJ,1505.14,False,1
2873,2058,6682,84,737.64,933.48,711.06,729.42,2026-02-27,2026-03-06,Minor,87.72427944337943,2010,Toyota,Camry,Medium,Side Impact,FL,Minor,Rear Right Corner,False,Snow,Dry,,2026-02-19,2026-02-24,Parts,Repair,Springfield,IL,692.8,True,3
2874,2059,100,137,3434.26,3114.63,3203.42,3129.71,2025-07-14,2025-07-20,Moderate,83.21071305471838,2008,Jeep,Grand Cherokee,Low,Rear-end Collision,NJ,Moderate,Rear,False,Snow,Dry,,2025-07-07,2025-07-13,Labor,Repair,Erie,PA,3256.19,False,1
2875,2060,5391,183,5415.94,6724.63,5533.01,5311.13,2026-04-27,2026-05-25,Total Loss,85.8266982306096,2020,Hyundai,Elantra,Low,Rear-end Collision,CA,Total Loss,Rear Right Corner,True,Snow,Wet,,2026-04-22,2026-05-01,Rental,Repair,El Paso,TX,6100.5,True,5
2876,2060,5391,183,5341.34,5363.13,5707.1,5125.65,2026-04-27,2026-05-25,Total Loss,85.8266982306096,2020,Hyundai,Elantra,Low,Rear-end Collision,CA,Total Loss,Rear Right Corner,True,Snow,Wet,,2026-04-22,2026-05-01,Rental,Repair,El Paso,TX,6100.5,True,5
2877,2061,1683,168,1709.56,1624.81,1678.34,1719.2,2025-11-26,2025-11-27,Minor,83.8076431864965,2018,Ford,F-150,Low,Parking Lot Incident,NJ,Minor,Passenger Side,False,Clear,Under Construction,,2025-11-20,2025-11-29,Labor,Repair,Orlando,FL,1493.26,False,1
2878,2062,2053,54,1278.3,1589.77,1179.17,1183.78,2026-01-20,2026-01-25,Minor,98.83176321773956,2013,Toyota,Camry,Medium,Rear-end Collision,OH,Minor,Rear,False,Clear,Icy,CAT-2025-WINTER-OH,2026-01-15,2026-01-24,Labor,Repair,Toledo,OH,824.3,False,1
2879,2063,5215,120,4070.326996717617,1761.62,1666.24,1653.43,2025-01-17,2025-01-24,Minor,85.41755823788942,2011,BMW,3 Series,Medium,Parking Lot Incident,CA,Minor,Rear Left Corner,False,Rain,Dry,,2025-01-11,2025-01-16,Parts,Repair,Buffalo,NY,2667.48,False,1
2880,2063,5215,120,1790.32,1701.9,1736.66,1672.29,2025-01-17,2025-01-24,Minor,85.41755823788942,2011,BMW,3 Series,Medium,Parking Lot Incident,CA,Minor,Rear Left Corner,False,Rain,Dry,,2025-01-11,2025-01-16,Paint,Repair,Buffalo,NY,2667.48,False,1
2881,2064,2506,46,2735.28,2600.39,2618.36,2632.12,2025-02-07,2025-02-17,Moderate,68.384025123264,2024,Jeep,Grand Cherokee,High,Hit and Run,CA,Moderate,Rear Right Corner,False,Snow,Dry,,2025-02-02,2025-02-04,Parts,Repair,Newark,NJ,2801.4,False,1
2882,2065,1523,184,1589.1,1521.06,1472.8,1437.19,2025-08-20,2025-09-02,Moderate,100.0,2024,Nissan,Altima,High,Head-on Collision,CA,Moderate,Front Right Corner,False,Clear,Under Construction,,2025-08-12,2025-08-17,Labor,Repair,Newark,NJ,1788.13,False,1
2883,2066,2729,105,1067.4,1215.55,1071.01,1037.67,2025-06-14,2025-06-16,Minor,79.35247989685213,2022,Subaru,Outback,Low,Side Impact,FL,Minor,Front Left Corner,False,Clear,Dry,,2025-06-07,2025-06-07,Labor,Repair,Newark,NJ,1282.98,False,1
2884,2066,2729,105,1038.86,1073.97,919.27,939.94,2025-06-14,2025-06-16,Minor,79.35247989685213,2022,Subaru,Outback,Low,Side Impact,FL,Minor,Front Left Corner,False,Clear,Dry,,2025-06-07,2025-06-07,Parts,Repair,Newark,NJ,1282.98,False,1
2885,2066,2729,105,1016.33,936.11,850.62,817.14,2025-06-14,2025-06-16,Minor,79.35247989685213,2022,Subaru,Outback,Low,Side Impact,FL,Minor,Front Left Corner,False,Clear,Dry,,2025-06-07,2025-06-07,Parts,Repair,Newark,NJ,1282.98,False,1
2886,2067,380,126,2876.0,2627.83,2760.49,2700.93,2025-12-21,2025-12-23,Minor,100.0,2013,BMW,X5,Medium,Hit and Run,NJ,Minor,Driver Side,False,Fog,Wet,,2025-12-19,2025-12-23,Parts,Repair,El Paso,TX,2225.24,False,1
2887,2067,380,126,2858.67,3011.39,2831.48,2728.92,2025-12-21,2025-12-23,Minor,100.0,2013,BMW,X5,Medium,Hit and Run,NJ,Minor,Driver Side,False,Fog,Wet,,2025-12-19,2025-12-23,Parts,Repair,El Paso,TX,2225.24,False,1
2888,2068,5541,7,3473.54,2742.75,3281.25,3400.28,2025-04-16,2025-04-25,Moderate,76.20125091917639,2010,Subaru,Outback,Medium,Side Impact,CA,Moderate,Front Right Corner,True,Snow,Icy,,2025-04-12,2025-04-12,Labor,Repair,Albany,NY,2576.06,False,1
2889,2068,5541,7,3758.67,3036.73,3980.47,3898.34,2025-04-16,2025-04-25,Moderate,76.20125091917639,2010,Subaru,Outback,Medium,Side Impact,CA,Moderate,Front Right Corner,True,Snow,Icy,,2025-04-12,2025-04-12,Labor,Repair,Albany,NY,2576.06,False,1
2890,2069,1101,85,1587.76,1781.61,1610.05,1578.96,2026-02-23,2026-03-03,Moderate,53.37929327141565,2011,Ford,Focus,Medium,Rear-end Collision,NY,Moderate,Front Right Corner,False,Fog,Dry,,2026-02-20,2026-03-01,Parts,Repair,Pittsburgh,PA,1526.15,False,1
